,day_svi_id,year,month,day_svi_lat,day_svi_lon,day_svi_heading,night_svi_lat,night_svi_lon,lux,distance_err,total_area,total_luminosity,avg_luminosity,avg_distance,mid_distance,weighted_lum_std,weighted_dist_std,max_contour_size
1362,PRgYr8v0ZiAvT06yzJ3EUA,2020,9,1.294085762,103.7849173,6.157905948,1.2940797,103.7849238,22,8.86E-06,31690,3529858.239,111.3871328,209.8489542,207.4234799,395.7720435,45.64521796,12063.5
1363,PThmD_xsc4wMXGyOgN44EA,2018,4,1.297435266,103.7671448,3.265591831,1.2974322,103.7671564,29,1.20E-05,25664,3427065.337,133.5359,194.1214686,187.5526593,528.3060614,37.78985917,10571.5
1364,PUwC30NRIGaN-34-38V4WQ,2018,3,1.322207724,103.6557209,2.371862932,1.3222564,103.6557351,1,5.07E-05,14026,1171772.208,83.54286382,172.0525545,164.7573974,452.7565097,21.33814391,3162
1365,PU24kSCFi9Xnfhf3le_RAg,2020,8,1.280052857,103.8472921,3.585710452,1.2800371,103.8473044,26,2.00E-05,49858,5749517.211,115.3178469,184.1002613,178.002809,321.7846337,26.46622752,20123
1366,PWYptQJPGRJlHmcM_0WMiQ,2016,8,1.324619047,103.7930128,2.261756934,1.3246176,103.7930152,0,2.81E-06,6630,665976.251,100.4489066,192.8444704,199.2498432,797.8108745,31.27394159,3521
1367,PXZNvjW_-XkZbTkyKbtNWA,2018,3,1.321631436,103.656319,2.324756672,1.3216651,103.6563541,0,4.86E-05,13067,1331255.333,101.8791867,174.6030896,168.6683136,573.2054755,20.75616812,5207.5
1368,PfJcvQFakFhtDOgQspaN-A,2022,2,1.297787893,103.8572521,0.611665318,1.297808,103.8572096,92,4.70E-05,43483,4677464.846,107.5699663,196.3660917,185.9704278,323.2109547,38.53432346,17943.5
1369,PhtgHvbb0i7naFMIgDeapw,2019,10,1.334389055,103.6476751,2.320303867,1.3344061,103.6476708,11,1.76E-05,34652,3625170.612,104.61649,181.4135364,175.9602228,354.4482551,22.9247095,17236
1370,Pknho7rIAw4BbH2-R4QZqQ,2018,4,1.279625478,103.8438882,0.165155785,1.2796178,103.8438822,24,9.77E-06,42416,5139837.407,121.1768532,184.1513021,180.3607496,367.3900309,26.93879225,12848
1371,Pjp2TEjRX6gSiYvkTBDGCQ,2016,9,1.340224698,103.6977514,5.709842943,1.3402533,103.6977439,5,2.96E-05,35170,3570469.624,101.5203191,182.4408159,174.8170468,341.1321977,27.92051652,22234
1372,PkIzxC2YlUyqt40Cw5yAHg,2021,10,1.298231388,103.7768824,5.546541634,1.2982507,103.7768896,10,2.06E-05,24429,2567886.645,105.1163226,197.5566329,204.413796,427.9477618,30.98070024,10620.5
1373,PkOeyG_1_BAJmIYnR7uDGg,2019,11,1.283453149,103.8464602,5.247865454,1.2834324,103.8464669,29,2.18E-05,47931,5900597.644,123.1060826,182.1456249,171.5400828,348.9397884,30.09262106,40687
1374,PoR5Q0k95LuOFJAomRkbLg,2021,9,1.301599744,103.8581971,4.034562818,1.3016158,103.8582137,23,2.31E-05,57543,6602898.798,114.7472116,185.8862953,179.9777764,293.4142296,28.52916226,33614.5
1375,Poo-YbVUW3bwn4-BXiQtKg,2018,2,1.345410193,103.702866,5.878352864,1.3453895,103.7028477,2,2.76E-05,34459,3000893.665,87.08591848,190.980369,185.8413302,295.4386928,30.80157295,12489.5
1376,Poq5vzNaBfTd6EKnw2I4aA,2011,9,1.336128599,103.6441203,3.9008447,1.3361425,103.6441203,31,1.39E-05,22140,2109500.661,95.28006599,189.644761,182.1757393,407.8238365,39.5279186,8855.5
1377,Ppkq3zFoHcB4hJZFhNRN3A,2016,8,1.303299683,103.8611342,5.668782326,1.3032982,103.8611347,25,1.57E-06,70549,9071879.495,128.5897673,208.4048494,203.3642053,291.7821249,40.60835817,63034.5
1378,PvCTGAAPBBqt3HJMTNZhUw,2018,1,1.284926451,103.7870083,2.51492768,1.2849205,103.7869994,0,1.07E-05,8817,917993.837,104.1163476,190.3308598,199.3614807,715.1512037,35.37949013,4369
1379,Pql0LD1x5oyD1vntiCUxNQ,2017,12,1.279868187,103.8446825,2.4210145,1.2798829,103.844688,3,1.57E-05,27044,3035927.847,112.2588318,174.7016815,167.3140759,433.1642102,22.28687047,10455.5
1380,Py5kJWbq-oumDb3hlYBjcg,2018,2,1.345265066,103.7029592,5.669128004,1.3452594,103.702924,10,3.56E-05,51359,5121147.357,99.71275447,192.2434641,188.0877455,271.6475892,29.3736762,21520.5
1381,Q3optvdpQzLjth25PkpKbg,2015,9,1.321046385,103.6504367,3.90344075,1.3210943,103.6503629,39,8.80E-05,29915,3225303.374,107.81559,183.9322318,175.8010239,394.4346798,28.7369143,9705.5
1382,Py3U1n8gFN2FlFdhnbBsVQ,2020,7,1.348383275,103.6990933,0.140249703,1.3483925,103.6990692,5,2.59E-05,55432,7056983.822,127.3088437,183.1344045,182.5705343,331.1969707,25.61238274,121832
1383,Q-7wfmIlUp8DREEunsLFDQ,2018,2,1.289409085,103.7765788,1.909695959,1.2894544,103.7765821,7,4.54E-05,30360,3529257.819,116.2469637,182.8891457,166.6763331,421.8322371,33.40952571,9814
1384,Q4nTjqghz52PNLKqKu6cmQ,2020,10,1.287644551,103.8488863,3.120053539,1.2876511,103.8489015,58,1.65E-05,55577,6550203.259,117.8581654,186.3617122,183.4393633,309.9309625,27.07201782,32134
1385,Pzn3JWtB-IQ61FQWAKSjcA,2021,7,1.310922362,103.7674103,3.600566097,1.3109327,103.7674341,4,2.59E-05,42873,4418855.86,103.0685014,186.8012604,181.4304274,311.4406063,27.35374362,20242.5
1386,Q69Y0ywoFcAdHzdtEeqxOg,2019,6,1.290082667,103.7747624,1.920829038,1.2901087,103.7747589,24,2.63E-05,29915,3741530.057,125.0720393,203.5120744,177.3414785,456.9922192,48.8443261,12335
1387,Q7aTuiTO0n9dcsL9oRwT_A,2018,7,1.301343652,103.8599636,4.218443438,1.3013455,103.8599626,5,2.11E-06,39217,3818806.068,97.37629263,184.8708169,177.4852107,310.9151716,28.3990787,24171.5
1388,Q6Fyd6FTDjj7Wjnpar1zzA,2018,3,1.302202515,103.8613401,0.991884028,1.3022271,103.8613419,0,2.46E-05,57429,5483828.166,95.48883258,191.2177682,191.426226,246.1283063,25.55923005,53459
1389,Q8MlU0I_BsvP8YFFloCTzQ,2018,1,1.297165557,103.778917,5.006306091,1.2971597,103.7789198,18,6.51E-06,21583,2355749.838,109.1483963,204.7811434,207.5475849,474.3714231,42.1766532,9369.5
1390,Q81_Tqni_6pHhmdgdCcFtA,2018,4,1.277975645,103.8436642,0.295841011,1.2779851,103.843675,50,1.44E-05,55817,7088320.008,126.9921352,183.2276144,179.134028,333.0697933,24.5419431,47955
1391,Q9icKd-8z_1wLXUn6dP2hA,2015,4,1.321615041,103.8088946,5.444196353,1.3216319,103.808898,4,1.72E-05,39381,3992155.102,101.3726188,182.0079546,170.2938637,319.4011104,32.42938205,20789.5
1392,QBcMfTzQ3WY1rxNDnWOTTQ,2019,7,1.280864789,103.8434269,0.534112137,1.2808296,103.8434419,61,3.82E-05,38359,4155638.242,108.3354165,188.8185842,180.4272707,346.8508109,34.96614991,16618.5
1393,QDU_8KQOkYXVPQl7F1aYFQ,2016,9,1.297375479,103.7815362,5.083121244,1.2973725,103.7815521,13,1.62E-05,26120,3191269.296,122.1772319,192.7635309,190.7380391,478.9419129,35.95451769,13844
1394,QBpgQwTSgMCSF7HVYWMnow,2021,3,1.328033936,103.7939429,0.51816839,1.3280402,103.793946,11,7.01E-06,30593,4467616.681,146.0339516,190.0193947,185.9247159,526.2212421,31.07496304,13669
1395,QDKc1qV0fLTf9I0j_Rculg,2011,9,1.323569063,103.6495845,2.278600096,1.3235738,103.6496203,9,3.62E-05,30507,4046407.376,132.6386526,216.8240224,232.8991198,480.9574558,45.25724065,17305
1396,QH2kpat2I6ugAbPlwhbuzw,2016,8,1.281638162,103.7838353,2.025926562,1.2816775,103.7838394,19,3.95E-05,22902,2772771.122,121.0711345,188.0552837,176.231382,508.7344078,34.29512741,8088
1397,QJ-U5EJSLJH65qjph_kdLA,2019,10,1.336220949,103.6441614,3.910919705,1.3361976,103.6441716,53,2.55E-05,23221,2575409.541,110.9086405,191.9874135,183.0437106,463.0944296,38.97620097,11208
1398,QIJie5Ul1TwB0vBBu2Beaw,2016,10,1.279795824,103.8470904,4.921872166,1.2798289,103.8470831,15,3.39E-05,45566,6233178.449,136.7945057,176.0959207,171.6187635,397.9726033,21.66727355,38385.5
1399,QKuRZAyWInUaSonCbXHyCw,2018,3,1.332752304,103.6494027,2.332876118,1.3327422,103.6493978,6,1.12E-05,26267,3153217.568,120.0448307,178.4861825,171.0263138,469.9612575,25.15579578,14145
1400,QMT05gveb7KsakF5C3Fpiw,2019,11,1.286050717,103.848401,5.199746395,1.2860188,103.8484336,9,4.56E-05,38779,4660515.368,120.1814221,194.7359205,194.8794499,382.826478,34.59583077,21130
1401,QKM60ndGsRyfaLu3Cy1mlA,2021,10,1.29730958,103.7785307,5.024541288,1.2973068,103.7785178,24,1.32E-05,21596,2443980.951,113.1682233,191.3236733,188.9576672,491.0783837,30.22236209,6992.5
1402,QTtb76FjEOIon8DjH2BQUQ,2018,3,1.280441902,103.7852559,5.854015832,1.280469,103.7852784,8,3.52E-05,30732,3588715.352,116.7745461,174.8181611,168.8075828,420.6577391,24.27220467,8631
1403,QSKosVPyffv9qVGg5N0a9w,2018,3,1.335281281,103.6433225,3.897929338,1.3352879,103.6433203,8,6.98E-06,25489,3248565.346,127.4496978,203.5818626,198.6554807,506.3959262,46.05816313,12464
1404,QPmrly-KvMGLqsolnM1xww,2018,2,1.299414851,103.7744512,6.142485713,1.2994126,103.7744695,11,1.85E-05,17524,2040628.823,116.4476617,191.187042,198.1741658,562.3440562,30.4557252,5517.5
1405,QOwHynigqDdiITX9U0xEdA,2019,6,1.297219093,103.7818076,5.550466068,1.2972247,103.7818086,24,5.69E-06,33886,3786529.701,111.743189,193.1346882,191.0654338,382.1000591,30.8809827,15805
1406,QVsva8zOavQCKztzyj5-bw,2022,9,1.324882655,103.7926136,3.668430632,1.3248835,103.7925968,51,1.69E-05,38199,5536301.291,144.9331472,208.630539,211.2557692,464.644157,46.89790067,19892
1407,Qc5FfcsKHSd9TAyXcV1Y6A,2011,9,1.32235187,103.6555488,5.463203866,1.3224028,103.655579,5,5.92E-05,23028,2346834.929,101.9122342,189.7638125,170.0544029,427.647175,37.64174651,8447
1408,QYnNezkTctNp_znxTJEs7Q,2021,9,1.3065461,103.7711605,0.11603407,1.3065463,103.7711505,7,9.95E-06,15070,1601764.8,106.2883079,180.4075142,172.9754315,555.6450239,30.17733482,4992.5
1409,Q_7T72O1VxbkBhnE_5xkSQ,2019,6,1.296973397,103.7821714,5.141416243,1.2969753,103.7821608,12,1.07E-05,37959,4898229.053,129.0399919,178.3556813,173.4041522,414.4439796,24.12064703,19171
1410,QVz-821_6oXdEuORO9BqBA,2018,4,1.298845321,103.767076,2.792584061,1.298855,103.7670875,4,1.51E-05,15638,1658332.59,106.0450563,179.3450533,167.9255786,543.4779371,27.76499173,4318
1411,QeV9X3DoTy0nZ10DyW05lw,2016,9,1.294733161,103.7693889,0.264245235,1.2947436,103.7693781,26,1.50E-05,23788,3006723.92,126.3966672,213.9969001,222.633106,521.3607822,44.27946625,11719
1412,Qad2wzHOACYy2VWWnezm3Q,2016,9,1.333165458,103.6489699,2.314393247,1.3331589,103.6489735,8,7.46E-06,25088,3198805.802,127.50342,217.8564315,243.0020576,512.3112157,47.59699047,14713.5
1413,QifV7GG1VksT2x64VsOe9w,2021,10,1.298163175,103.7769443,5.542092557,1.2981711,103.776964,11,2.12E-05,24322,2584877.923,106.2773589,196.5512734,198.2838874,433.331794,33.31030101,7775
1414,QiieV1ra29ToRn4nNXeOQw,2011,9,1.326656866,103.6469471,3.897470209,1.3266689,103.646944,0,1.24E-05,12769,1220342.909,95.57075018,175.3303875,161.5549442,543.8061997,28.02657777,5150
1415,QijYtCQnwaX8wNmSI6aX7Q,2019,8,1.279056498,103.785823,2.561184125,1.2790785,103.7858423,19,2.93E-05,31820,3438776.329,108.0696521,182.8326711,173.6289146,381.7812398,31.99089924,10997.5
1416,QmBSh2IcTEGPFuPmBmAKoQ,2018,3,1.335264371,103.6467428,2.321981925,1.3352472,103.6467443,4,1.72E-05,27638,3378194.505,122.2300639,210.0901351,197.3904759,466.3654226,40.94283424,16546
1417,QtlEf0ClUUfJbewo1_cvug,2016,9,1.331259514,103.6462062,5.459581435,1.331302,103.6462275,16,4.75E-05,26781,2924482.186,109.1998875,174.9969816,170.5754965,423.3331023,19.65988087,14683
1418,QqioyirtdTQ1xzL0LFwmYA,2022,5,1.279834795,103.7854901,2.746483411,1.2798763,103.7855093,15,4.57E-05,28258,3534646.738,125.0848163,176.4580394,168.5037092,471.3664024,26.04095207,13046
1419,QvBXGNIesLIKzRakX7VHzg,2022,3,1.28018811,103.843407,4.162955145,1.2802489,103.8433776,13,6.75E-05,39163,4391824.593,112.1421902,189.6636995,182.2745182,355.8682353,30.85716149,21007
1420,Qx9978rNNeTUV5S1WTxw9w,2018,3,1.323605208,103.6542597,2.359554334,1.3236362,103.6542741,0,3.42E-05,13745,1403118.366,102.0820928,171.5662601,167.8868667,559.9422718,18.16782838,4020.5
1421,QueCsxLpdUqphyLsRj7bJw,2019,7,1.283719427,103.7876534,2.658443833,1.2837144,103.7876464,12,8.60E-06,10149,1107261.896,109.1005908,211.6498529,223.1815405,697.9773272,32.24235192,7265.5
1422,Qr6o6xR-v3a_8ROnYQks0g,2022,8,1.321737103,103.8065892,4.44444568,1.3217373,103.8065851,0,4.11E-06,5345,414245.729,77.50153957,179.0121543,179.1368192,685.9352774,24.90533219,1078.5
1423,Qnr-QdbBXRQz5Ri9VqWuzw,2022,4,1.284649651,103.8487404,2.067607697,1.2846485,103.8487447,20,4.42E-06,68073,9710678.987,142.6509627,197.504649,194.6201428,331.2170742,35.1525206,29337
1424,QxtFDwFRL4susieflLto5Q,2022,2,1.293344795,103.7850605,6.225371808,1.2933602,103.7850809,36,2.56E-05,35194,3852225.845,109.4568917,193.1614442,175.7868027,367.3754546,41.96868059,18936.5
1425,QyWROkxGjiyn0SQ7cgwDBQ,2017,12,1.296490485,103.8542168,2.994246608,1.2965199,103.8542042,11,3.20E-05,55420,6177471.265,111.4664609,192.592386,191.7837324,292.4310507,30.00486445,21528
1426,R-r417CR97Qgknyy3hmX7g,2021,2,1.342272304,103.7038065,3.025811459,1.3423112,103.7038682,49,7.29E-05,46393,5659230.435,121.984576,189.8545761,184.2959576,351.4105934,31.72053649,42723
1427,R157U6kuGZH2u1f6oMMd0w,2020,8,1.280549799,103.8475387,3.591555558,1.2805304,103.8475355,30,1.97E-05,57490,7018288.278,122.0784185,189.7713021,181.0414317,314.7527814,33.67254641,28207
1428,R91AHmuaiYFuXFIShDkxQQ,2016,8,1.319970422,103.8080455,0.73847453,1.319968,103.8080352,9,1.06E-05,31177,2987193.862,95.81402515,206.0919441,208.0024038,341.9461443,35.23736105,9754.5
1429,R1RRu8L724wpwpI3stcTbA,2020,8,1.283694477,103.8511908,4.767463684,1.2836906,103.8511821,44,9.51E-06,57757,7370873.423,127.6187029,215.777286,221.0633393,327.5705056,38.99280678,49424.5
1430,RFmx6yM8ZeUVJ-zwsw2KrQ,2015,9,1.33330486,103.6487981,5.458573162,1.3332952,103.6488032,0,1.09E-05,12150,1129549.73,92.96705597,173.7467534,170.5784277,542.638231,19.37501284,5454.5
1431,RC4Be4L0NP9KDaamBSUEJg,2018,3,1.320301053,103.6577541,2.312700276,1.3203118,103.6577751,7,2.36E-05,24773,2736913.087,110.479679,209.1454653,199.8824655,446.8708957,42.22259733,10917
1432,R5_swPdwIzySsmHsHCwGXg,2018,3,1.286687466,103.7795367,5.510692822,1.2867293,103.7795718,12,5.46E-05,23432,2485829.742,106.0869641,184.1617854,172.687579,441.559054,33.45418729,8944.5
1433,RB7-UJgePU20k_N-VHOwQQ,2015,9,1.323268566,103.649615,0.67263686,1.3232164,103.6496049,18,5.31E-05,26575,2809247.567,105.7101624,198.4810005,179.8360364,411.7971175,38.77552955,9692.5
1434,RFtioZ1MIHbo4XXwjIMaXQ,2015,9,1.330768709,103.6467496,2.322442119,1.3308007,103.6467598,23,3.36E-05,43779,5045049.255,115.2390245,180.4135767,175.855054,343.1854212,24.16447972,35505
1435,RI0xWCXLf_cWkLEnF0LhRw,2011,10,1.338457036,103.6985407,5.961553744,1.3384573,103.6985491,33,8.39E-06,41613,4698325.436,112.9052324,194.6111202,177.3414785,345.7565968,41.12508786,33982
1436,RFuOtN55mITE_juT5ZRpCg,2021,8,1.281287327,103.7842902,5.232528842,1.2813065,103.7843388,9,5.23E-05,19487,2089502.243,107.2254448,176.5024656,165.8463144,490.620689,26.32803644,6318.5
1437,RQ82BjmvFb-2Piytbrryww,2021,7,1.308582846,103.7660769,3.691234748,1.308589,103.7660781,1,6.26E-06,17506,1957027.662,111.7918235,170.4386958,160.4618335,540.2632582,23.62329918,12275
1438,RLl6vfNS3utWcnINTiBMoA,2021,10,1.29438312,103.784817,5.992215251,1.294361,103.7848648,14,5.27E-05,23579,2391489.728,101.4245612,197.2131864,179.2010045,421.6928916,43.09683437,12829.5
1439,RNeh7vkMw3C7Tj4yRkTxsQ,2016,8,1.288065921,103.7842386,3.514278879,1.2880689,103.7842056,7,3.32E-05,7747,894964.089,115.5239562,208.7065441,220.0772592,847.4201266,34.40107737,5558.5
1440,RSslfS7FjEUO-0aYuoXG2g,2015,8,1.341430628,103.7039345,2.945211421,1.3414185,103.7039846,32,5.16E-05,51175,6286215.934,122.8376343,195.9536732,189.0952141,335.1106137,34.35043471,27155
1441,RKl8ygh7jN00vZO2psTdLg,2021,2,1.326266047,103.7931896,0.284257293,1.3262184,103.7931701,10,5.15E-05,26687,3028771.332,113.492387,190.1651032,187.4486596,440.7453932,35.48762032,6525
1442,RLCT47J1QUN9RDSCg91HCA,2019,8,1.287732417,103.7788407,2.602005058,1.28772,103.7788845,29,4.55E-05,25136,3215296.197,127.9159849,198.8173026,172.5688268,512.2714171,48.52955678,8922
1443,RTveP5wAXSC30ZK9LyQ6nA,2022,4,1.286398633,103.8480036,2.024996054,1.2863657,103.8480051,53,3.30E-05,60722,8828639.224,145.3944077,203.211037,205.7595684,361.1825843,33.95532641,46708.5
1444,RTmpPdQafl6jJ7Pw_ktQqw,2020,8,1.295162157,103.7668973,3.120779783,1.2951582,103.7669084,16,1.18E-05,23730,2824039.638,119.0071487,187.602718,181.1767093,490.933091,33.88747995,8989.5
1445,RUUfU3LwwYHeI6fTrLvKjQ,2019,6,1.295508746,103.7840361,0.004780039,1.2954781,103.7840474,28,3.26E-05,34453,4122338.882,119.6510865,192.9334728,177.3696705,405.5883298,42.40273453,13612
1446,RNvlZQR10tkJXC50eulCXg,2011,9,1.324740956,103.6483675,2.321466337,1.3247779,103.6483713,12,3.71E-05,32584,4490240.976,137.8050877,203.9520953,201.4410583,480.7109543,45.50409155,20680.5
1447,RXEni64QlGunCAZ_VtpPBw,2021,9,1.284394235,103.8500639,0.163433086,1.2843955,103.8501508,51,8.69E-05,55668,6231978.327,111.9490251,202.3808051,192.128863,295.2427663,39.36701986,27287.5
1448,RXTYy-nNyW4xO6CmfAmaDg,2016,8,1.280706626,103.7867515,3.593504725,1.2807199,103.786742,8,1.63E-05,27428,3070444.824,111.9456331,179.5166746,175.2826289,429.2796475,23.68650834,23110
1449,RXuahr4J7wDjAb-pJBxjHw,2021,8,1.286155416,103.7800888,5.479004401,1.2861903,103.7801289,7,5.31E-05,16177,1660632.473,102.6539206,178.9374461,174.2326031,517.4677812,24.60866138,3950.5
1450,Rf7g-16rss_ckpk2En0REw,2021,2,1.279466817,103.7862626,0.306511299,1.2794676,103.7862669,22,4.39E-06,36283,4209899.816,116.0295404,197.4683976,181.8378398,382.8665854,41.54662767,20496
1451,RZM1r7OXZ0oSWJ5daKl64A,2011,9,1.331316394,103.6508597,5.517915315,1.331323,103.6508765,1,1.81E-05,12709,1313781.764,103.3741257,190.898156,186.3249849,589.6525556,35.44582853,5375.5
1452,RdSuPLDyMo9AuSvTLWMUWA,2018,2,1.301013196,103.7733037,4.94931977,1.3010231,103.7732879,9,1.87E-05,24157,2642333.521,109.3816915,180.4126309,172.6528308,448.0320382,29.04540247,6735.5
1453,Refgo0EL4h0G3p4tzn4i-A,2019,7,1.342268965,103.6958197,5.593432444,1.3422876,103.6958327,3,2.27E-05,28198,2840202.561,100.7235464,178.1144254,170,379.9731844,27.20777824,9355
1454,RaHbYe6DNYcY4uvumOE62g,2018,3,1.335199731,103.6468121,2.318098237,1.3351893,103.6468049,11,1.27E-05,22613,2097727.037,92.76641918,181.409945,172.3629891,393.3327466,25.84493593,9727.5
1455,RgFdL6LBdP3jekm_vVM5wg,2011,10,1.34355468,103.6950173,0.909741754,1.3435681,103.6950275,23,1.68E-05,49179,5817033.191,118.2828685,185.6553648,181.1767093,330.5846886,28.84499009,45991.5
1456,Rj6fVWcMemZ4WX16dlGVSQ,2011,10,1.347953827,103.7009021,2.341133515,1.3480836,103.7009938,17,0.000158909,34715,4286097.684,123.4652941,185.2930683,179.8777363,415.872187,28.68346586,18973
1457,Rmi922CnciUmTvWJZZaT9A,2019,7,1.301544371,103.8581624,3.881988987,1.3015283,103.8581542,54,1.80E-05,61379,8414072.689,137.0838999,191.3901424,187.9707424,337.1862506,29.79399065,47408.5
1458,RoBIXpD7WbzDcuncIIj7Pg,2021,2,1.285221107,103.7868018,2.51150898,1.2852175,103.7867998,18,4.12E-06,14876,1679603.817,112.9069519,205.9369128,217.7498564,593.8147703,37.78740951,8150.5
1459,RuOMl9bWsxejaCVSFLRgzg,2019,6,1.294179939,103.7848991,6.073861378,1.2941781,103.7849231,3,2.40E-05,25009,2428801.252,97.11708793,188.3138457,176.1050823,390.3489834,36.23568358,9850
1460,RrRKatAnZjJyuuuKnjsZ7Q,2020,10,1.277757349,103.8436505,3.221525569,1.2777186,103.8436428,28,3.95E-05,56925,7119434.382,125.0669193,187.0414278,181.9697777,323.2156272,28.58510503,39044
1461,Rrq50A-VzYtgRXE5w-so_w,2022,2,1.298629285,103.8566357,5.558100286,1.2987304,103.8567133,10,0.000127467,45413,4968737.086,109.4122187,179.4333758,177.0536642,319.835608,23.95711292,29326
1462,RuRijX1TIgKK4aBqKUIrJg,2020,10,1.285932312,103.8486377,5.122468917,1.2859583,103.8486156,7,3.41E-05,29571,3116705.406,105.3973625,201.0837347,194.4350791,388.5249843,42.8003432,7697
1463,RvJlR6mSy-zmYKXUTK1m0g,2020,9,1.279785645,103.7863674,0.307341806,1.2797825,103.7863701,35,4.17E-06,33716,4146073.545,122.970505,205.842109,193.6207633,421.7380517,45.85681272,15812
1464,RvXYH67ZsolDsxzEv_JbLw,2018,3,1.321364923,103.6506426,0.715060151,1.3213945,103.6506428,3,2.96E-05,28081,3334810.277,118.7568205,187.7649949,182.0988742,449.1378084,31.01790222,16000
1465,RvY6h0CF1YDduVtN5TTUmQ,2019,7,1.284849763,103.8480582,1.324409717,1.2848669,103.848059,5,1.72E-05,36800,4006164.678,108.8631706,190.8212172,181.4662503,356.7119894,34.78236677,19276.5
1466,RvhQr1cnjSQ3lZeXVjcYYA,2018,3,1.302371266,103.8615992,0.970264487,1.3023761,103.8615811,19,1.87E-05,80396,10069641.53,125.250529,189.7663095,188.6928721,261.8842821,26.7906145,152302.5
1467,RwC2sDpOqD5-GXuWAcG_hA,2018,2,1.299056764,103.774954,5.261723479,1.299055,103.7749587,43,5.03E-06,20956,2856157.888,136.2930849,215.4436046,238.046214,599.4969869,50.24645943,10940
1468,RwT-kn-WFS6Yifk46DJ5Kg,2021,7,1.311503381,103.7690054,0.175162147,1.3115025,103.7690229,18,1.75E-05,38303,3847284.939,100.4434363,202.7490075,205.915031,322.3244987,39.42511965,12689.5
1469,RyP8O6eJE01btPYd4KBGXw,2016,7,1.295976936,103.8538071,3.767992643,1.2960071,103.8538017,12,3.06E-05,54355,6637439.691,122.1127714,199.4295951,192.5850461,322.5973867,37.73991541,20080
1470,RzixcoqaCamZPeV8p8xP4w,2022,2,1.294755727,103.7845312,5.644638107,1.2947593,103.7845396,6,9.12E-06,19454,1818238.448,93.46347528,171.064975,165.3027525,428.9291857,22.51070804,9952
1471,S1373YKYjqn-S3-XDnepvw,2016,8,1.285724276,103.7859125,2.363941892,1.2857262,103.7859034,0,9.32E-06,7653,796560.043,104.0846783,177.2841703,179.0446872,768.3681416,24.85855079,1938.5
1472,S0MG256RiYV7_-uiMVzonQ,2019,8,1.289306349,103.7769069,1.756231967,1.2893285,103.7769316,48,3.32E-05,33133,4421942.074,133.460359,203.8390653,188.4489321,461.7807132,48.86365007,13267.5
1473,S2EOOAFWw0_MYF_L_7avPQ,2011,9,1.324810251,103.6482935,2.314084853,1.3248586,103.648283,26,4.95E-05,29121,3312842.958,113.7613048,189.7321078,184.7430648,421.4273316,35.21384994,17344
1474,S2S6JwTZf0hCdmy0JwfNPQ,2016,8,1.282903164,103.7819217,2.221105378,1.2829365,103.7819455,28,4.10E-05,35741,4251527.334,118.9537879,189.4099471,168.2914139,395.445381,42.28752258,10773.5
1475,S4r2L8jaEHcOOoe7Zs4nRg,2016,8,1.283006664,103.7818006,2.329176987,1.2830199,103.7818355,0,3.73E-05,28058,2937758.719,104.7030693,168.0154912,161.0124219,396.6049597,25.33446002,18804.5
1476,S8CRYMuRCuUgLd5FEdvOEw,2018,2,1.281612121,103.8474825,0.537085256,1.2816396,103.8474716,7,2.96E-05,52929,5467109.362,103.2913783,193.4963192,194.2395428,278.2838351,31.32935096,52638.5
1477,S7HVh4qfJYRi4V8UCWBhvg,2021,6,1.280737557,103.7850824,2.4305606,1.280758,103.7850861,2,2.08E-05,25432,2837205.864,111.5604696,179.2696012,167.2871782,444.4721583,31.23903436,9744
1478,S8wc9hWX-V8qMMOccdUICQ,2020,9,1.279393544,103.7862254,0.430258941,1.2793844,103.7862308,8,1.06E-05,27373,3115522.744,113.8173654,176.0645752,166.8112706,436.2526921,25.12223613,11382
1479,SB0vx_0O43Y5yZjNY4rlFg,2019,8,1.289078298,103.7777594,1.169938917,1.2890521,103.777724,24,4.41E-05,30806,4302390.38,139.6607927,182.1609729,165.0484777,502.5236863,36.02666768,11478.5
1480,S9eGQbLfQn04CrXmQGdqVQ,2015,8,1.346053529,103.7022928,2.437443807,1.3461191,103.7023267,25,7.38E-05,46997,5616648.615,119.5107904,192.3108368,188.4728097,341.6648059,34.640761,35064
1481,SGJxzoHlBdILkoVQo95a7g,2018,3,1.306175875,103.7711224,0.06681195,1.3061619,103.771125,36,1.42E-05,21358,2565965.744,120.1407315,220.3070558,242.8898927,524.8317448,48.34449412,12094.5
1482,SD-yufxrdQQjyh3w1IyX9w,2018,3,1.335890161,103.6460882,2.337651698,1.3358972,103.6460577,2,3.13E-05,16540,1437965.624,86.93867134,177.0719222,175.4009689,433.1931139,18.94042944,5633
1483,SHaPH3vpKj8-Vfy-HpUPlg,2018,2,1.348142379,103.7004003,1.68751562,1.3482436,103.7004079,19,0.000101509,36625,4243714.79,115.8693458,183.9920537,173.7872262,379.7906936,30.48194388,18944.5
1484,SJ5txsGrFAenICd4Fpn5xw,2015,8,1.348337706,103.6986798,1.673039076,1.348391,103.6986758,6,5.34E-05,54025,6106358.343,113.0283821,187.2110153,182.9890707,299.3834915,27.27550495,35721
1485,SJG9wLNtdCxtxm3qLJv1JQ,2018,2,1.299513729,103.7744643,0.206506122,1.2995451,103.7744779,39,3.42E-05,20045,2657043.446,132.553926,223.2589513,243.7724349,597.3094542,45.60001844,12393
